time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,dx,dy,dz
0.62,0.09464752491470897,-0.014565782531374555,-0.169358743613681,0.05987115999024537,0.03476463633321928,0.01316327437876983,0.010754706771013756,0.015551550639689382,-0.0023717711475870346
0.63,-0.3029694449371729,-0.08930299041340423,0.1712797588646945,-0.00014727056662975578,-0.052942900442899725,-0.10905876188328388,0.013100067873274779,0.013150422624507496,-0.003942306038347299
0.64,0.042818748826040795,-0.24914775574239761,0.0346361851702364,0.005658000569639159,0.03973206017868294,-0.00541669416222946,0.012086891810717204,0.00936630885958012,-0.0004267609520274534
0.65,0.07706347594576736,-0.17677148724022662,0.030745021189105583,-0.026742716139335015,0.023225108260710628,-0.00416661003121735,0.011272280723434114,0.00915288343568399,-0.0017608552738465387
0.66,0.01164174368919998,-0.22859405956612464,0.07155747206965667,0.08428720959869807,0.06163641710341422,0.04797540285116648,0.015535779545823414,0.009639596606155432,0.0010950073559732798
0.67,0.11215690527364688,0.2166102486350554,0.2107604104069806,0.03788670571049519,-0.06450837072257286,0.033149685102629986,0.010782527269221354,0.010535935217804493,0.0008675803174232975
0.68,-0.27553387359141823,-0.18756500798302456,0.10300705344173196,0.01881629788232876,0.030321236419558167,0.02463047434065263,0.02142574286108856,0.016338252204030845,2.696003939340469e-05
0.6900000000000001,0.10275719018244177,0.1030095372612096,0.7705462981309443,0.02263812939240328,0.13504332347747974,-0.0038092834975959524,0.014802657864062208,0.01536319774600603,0.0029631495811087705
0.7000000000000001,0.1141781021386334,0.2271131280361198,0.19080035269864049,0.046816869041466515,-0.023549490513200162,0.0395320791943836,0.00430229651130154,0.013764554768628923,-1.2455357725938906e-05
0.71,0.1302782502611596,-0.06305384892806913,0.15179384409865349,0.046965994511622776,0.018221303856767398,0.083462347118825,0.009117251455085129,0.02014604990235147,-0.0029163016858917926
0.72,-0.15456504290751438,-0.04736372134800178,-0.0970727095658207,-0.04421380181802088,-0.024361047083411108,0.01061900430117448,0.0119853879974533,-0.003281191876384093,-0.000447288483308831
0.73,0.016374827877264513,0.46293171333470173,-0.37345303851834966,0.04404034267421111,0.008971476064746662,0.06428795182552831,0.010222484178560198,0.00769970712836987,0.0023419355337100205
0.74,0.1372520380749027,-0.32254317423793033,-0.0943863731578867,-0.03308449354831597,-0.05702892447442773,0.015406416826825232,0.013434367094860789,0.009943636904428121,-0.003768509345921086
0.75,0.21779011939347323,0.012856003819092555,-0.21554895558586123,-0.0038590138056848163,0.027143186017911,-0.0013701145433251969,0.013985083524169384,0.006638852630195147,-0.00018807265409995309
0.76,-0.14306074185199366,0.13591954978693518,-0.14607332634342735,-0.017000989531172853,-0.0037468785861861746,0.0014424447396592472,0.003202065071005178,0.005351246376738006,0.0011509240691179104
0.77,0.043291717916394974,0.009114367980762757,-0.13032006952116343,-0.01524906499241652,-0.010156602316171407,-0.02017966684934551,0.016405387723582465,0.0014142017981839672,0.005304484669055566
0.78,0.4287888178650652,0.12678380446360224,-0.40502851733152145,0.04283325599347033,0.009701050225289965,0.11283762360843833,0.007515912672569791,0.00844335693957865,0.0024165152738552104
0.79,0.03729086295388553,-0.1323572929536776,0.1704866669592448,0.008035227563923093,-0.027542873516433086,0.13353376874315323,0.007020477470676245,0.01447013526920915,0.00026523276672897264
0.8,-0.15850414768654014,-0.022947288293379803,0.10099745579609143,0.020681318885716768,0.04950623934464084,0.029605149160124578,0.007004388036472298,0.013869681711521364,0.0010415184526938945
0.81,0.1731510388340243,-0.24005928141115526,-0.06690024716818968,0.031150551464887433,0.026782702567623714,-0.05510422823880327,0.014042882029952963,0.006239350568796542,-0.0037953907205698512
0.8200000000000001,-0.09498906223219124,-0.1306658465147424,0.3530908480562194,0.0183764523780706,-0.06624306519251195,-0.008718141820626713,0.00866466150926104,0.011101225392658454,-0.0020994443718119257
0.8300000000000001,0.08099634219219111,-0.25217679086700906,0.18357238941095522,-0.03628087282816436,0.017873509292436203,0.016706312366911735,0.0066822417783114485,0.016787999076080418,0.001301911342221261
0.84,0.4244312394025267,0.2064930521102294,-0.3038739931908027,0.02405729453825934,0.014364828637454358,-0.030341267089319942,0.007880204212782349,0.002399664773273802,0.0003223347933126366
0.85,-0.09684681457325028,0.25338222983732456,-0.14153389312375617,-0.013050174467583981,0.046019808062724245,0.05339283386471999,0.0010265417054206027,0.009205820098137307,0.0005774823731947865
0.86,0.0887638856292457,0.15492681068586736,-0.1853860943156166,-0.05733915493132746,-0.07654638162563232,-0.03634446916023561,0.00578918118024252,0.01143248145404474,6.822930735472278e-05
0.87,-0.011905071212360016,-0.6482534680138146,-0.20487752826685798,0.052260379101612534,0.06074420150915172,-0.046235594020058585,0.003802082256734507,0.010050076700183985,-1.0181795163028903e-05
0.88,-0.050513630278632066,-0.2495566363929699,0.3264822607863271,0.015365467686816915,0.09172156665700439,0.02076557386201669,0.00865415334752051,0.014253166970086939,0.00020586129695759382
0.89,-0.28602827559212657,-0.08800889733939676,0.02614811545721827,0.07107516426165468,0.04993632850415492,-0.04550993531139554,0.013320966351367924,0.002510869851690689,-0.0021120703685296102
0.9,0.2882546578132231,-0.2871724302358879,0.23263275043099194,-0.009499071174853907,0.001737723914592395,0.005206669401067001,0.012769379504666167,0.004970906696012967,-0.00045785394468986565
0.91,0.00204661220391741,-0.1963017302095902,0.09242069485265415,0.045816447671928565,0.020434238113770428,-0.14681004718890575,0.01628375248773295,0.013410206713480033,-0.0024882092628576834
0.92,0.03981193911469401,-0.12004337543175894,0.013960416998003784,-0.0656420136546363,-0.10936904574880216,0.008768262032766708,0.015169879086483151,0.001488879694524936,-0.001239192913476482
0.93,-0.07706271937235204,0.02270346905024961,0.13242613490420935,0.012024382473388053,0.014161247930535923,-0.047946413385730816,0.007357016425408092,0.014058839205166374,0.002391810018409067
0.9400000000000001,0.31720336322907045,-0.24756309976536983,0.42660667493125337,0.03370720025599946,0.03581312482342646,-0.06275745336025788,0.010095357003768513,0.012249090781159544,-0.0003615046209951272
0.9500000000000001,-0.3904175599045004,-0.030357019007116667,0.1176634412969153,-0.07330191007244362,-6.5843113468929295e-06,0.08958911368066796,0.009837219528892938,0.013709598698526837,0.0011916789505616154
0.96,0.05619837354700653,-0.12453990396411876,-0.041624450071455044,0.08498713710993212,0.028170218022402622,-0.03649983357900382,-0.0007552634136094305,0.007653551736201525,0.00023058910822510055
0.97,-0.09860018693176657,-0.11787295138884231,0.16992041940420494,0.04434213297442926,-0.022621213240452076,-0.03837535183369053,0.003913702315451295,0.012549192183567204,-0.0007697833337865483
0.98,0.07140309719300947,-0.13858191905213085,0.17991997508665014,-0.10719834158109971,0.005119109917382646,-0.03149336745686876,0.009163566614244445,0.004138562149246017,-0.0020171374132168466
0.99,0.06145990417532187,0.16257242376779202,0.12592576838472244,0.004821518976425221,-0.11496788481185308,0.008491333629184361,0.009135517824296002,0.00792747528766835,-0.0008001113048187163
1.0,-0.16579900218441446,-0.11203620803939392,0.14945872102465238,-0.1215560581985814,0.054397012663427606,0.026094561706754223,0.012561625271025889,0.010181694701387634,0.00036635689196104926
1.01,0.12207405308669297,-0.004180318792829626,0.0234654766617564,-0.01393323857122939,0.02813599300410396,-0.04890371313317762,0.012318208147679255,0.005506252877215401,0.0011603068882485188
1.02,0.25553297915768497,-0.11831427776716599,0.10941947623400759,0.0036187757807446216,0.03973870192301679,-0.1547144624545695,0.0011465374895013314,0.011090534340171376,0.0002446737291145716
1.03,-0.04043853048677881,-0.04353624064544406,0.21975537039743803,-0.02236121798387619,-0.001132206506818714,-0.009814680887288329,0.012592983672287672,0.004278963856033657,0.0012989606358914212
1.04,0.16508326979760599,0.16270192720012772,0.2610957614308658,0.07285509131137026,-0.05619505624614423,-0.03105796217226145,0.010892936032268818,0.011343254049175133,-0.003040340205119412
1.05,0.00420076832655181,0.13639059425899278,-0.06205335131869121,-0.09579345131542243,0.07551433256365728,-0.012314507130440001,0.013116865908223141,0.018709251521936476,0.0017333251151670035
1.06,0.06483327049768843,-0.026028610873536917,0.01939919299854364,-0.021920444401835354,-0.0026241341155357027,0.03181179142151621,0.015334327938207992,0.003716671806913263,-0.002256512681403906
1.07,0.11903140508738273,-0.16364413664669453,0.41847745513709206,0.017368170175806236,0.13239421067785437,0.02269679442018873,0.009285585136060037,0.009887199418620263,0.0019670092343160427
1.08,-0.2012034762999404,-0.24283772255754643,0.23162217470001356,-0.023262271458454054,-0.028067836876197357,-0.019637947620840458,0.016227941184900452,0.00191019470977416,0.0010048116868256862
1.09,0.15833253879258719,0.12482396341043103,0.12566910185285599,-0.0750918462314919,0.0019932103745793034,0.03917340531044586,0.005552997730534859,0.005835229909547879,-0.003740379124289933
1.1,-0.002449354569382925,-0.17945087429716633,0.015160911638745268,-0.0306681800311618,-0.04036900281420558,0.0757972573147117,0.0052713093981389125,0.013509745858697242,0.0014739256483698596
1.11,-0.13543234230242235,0.19502394668355025,-0.02941147630042773,-0.07132415783105826,-0.10339091882386507,-0.05764509718236913,0.012143860950677654,0.007846856991049256,0.0019901946796658234
1.12,-0.16509943935850233,-0.0642771683305987,0.08258629085512487,-0.07702163585621483,0.019311303205229093,-0.018035225022478677,0.008156162273474044,0.013712050693842404,0.00251575692069181
1.1300000000000001,-0.11274491056079494,-0.1644440791132863,0.04873744229838246,-0.010984352251191994,0.05764670884873866,-0.034566743058138824,0.01130816282309488,0.01177941679338379,-0.0015371965682120462
1.1400000000000001,0.048993314221744556,-0.10138863507422596,-0.09420766112366456,0.03875447058728204,0.07556613996016015,-0.022783124900683033,0.019964910599222563,0.009677408643300023,0.0003588216841410516
1.1500000000000001,0.04640998747152726,-0.2896168682994648,-0.28149275487531106,0.03685114277781568,-0.012090895626449006,0.04620490644203945,0.011967475367519853,0.004852937026382564,0.0013888987660974177
1.16,-0.1436888442504872,-0.04268943034236945,0.06218151311960092,-0.07857445937881366,-0.08227561225626732,-0.01956338574537704,0.011060847694320586,0.013427441092487724,0.0014726537348241572
1.17,0.2950712433899104,0.1715319246404039,-0.031987705992685425,-0.044446240452988534,-0.025835455471494267,-0.010976329122356993,0.005653898106740662,0.011520668642257537,0.0008190415237259371
1.18,-0.003803241580537766,-0.20050587292756178,-0.0037026271984779862,0.03600067659181259,-0.020383028928296746,-0.04119306553115434,0.0015001009668782483,0.002359797959953225,-0.0008532724869132445
1.19,-0.057731727784027666,0.0645437120676179,-0.1654461887104646,-0.017575668837944945,-0.03845726399033089,-0.04670027510313572,0.009637266923632426,0.005177372033583483,0.0019758875082182964
1.2,0.10386930284823447,0.3065477826005156,-0.02175202969137152,-0.08065084067884846,0.0034739058110539317,-0.028435285329852674,0.015334351233041055,-0.00384514440775674,0.0019876399336290346
1.21,0.0803423444197883,0.1380287983422225,-0.08024409437716726,0.04831393696173358,-0.07236980460294704,-0.027104177752393946,0.008385309964696663,0.0031718659685811,-0.0003085566121932039
1.22,0.044818496362083356,0.0025184801563589722,0.019535219709766346,0.09064536103293745,-0.04698047585489248,-0.0118266626048062,0.012007312496026934,0.008433118694898045,-0.0015671096080821234
1.23,-0.1546019567710933,0.004902034851788543,0.09959965824908995,-0.060792199141268426,-0.06742137563904906,0.07736554915438393,0.01713248636359288,0.00472072179826144,-0.0014558066783962875
1.24,0.29022872155900836,0.19185416521704138,0.4306364915023113,0.008551974631857362,0.006683941911881167,-0.08481581175581111,0.017007581566151897,0.005841667019731656,0.0027296354306644253
1.25,-0.1534695125776099,0.17446412734413563,0.03666840114767035,0.01793706940541515,0.05787109729969129,0.057473853041426486,0.012144079438008992,0.016952850787878893,0.0019013567698368539
1.26,0.4379605866435345,-0.1616596570710303,-0.16794436843615523,0.033416661480308044,-0.056474278879770204,0.01565617085964958,0.010850532393286816,0.0151440666201903,-4.007956544005778e-05
1.27,-0.11987852908880443,-0.4247791448619614,-0.10515100433615221,0.03337924802383038,-0.08972217925444508,-0.05606397957408924,0.002406834754984599,0.006526659061196982,-0.00039834641504199464
1.28,-0.15182653231073961,0.030078757295241527,0.06835119515543189,0.044407866087172086,0.04380228883359643,-0.07742915168106962,0.006849026779115253,0.013967688172012549,-0.0035363735217113553
1.29,0.37523416784317726,0.19008476763721005,-0.11538073113248062,0.03975107296345863,0.00476516995768089,0.039050447730357575,0.008596220959909529,0.016074364264520913,-0.00016880220875618336
1.3,-0.1796829342696716,0.09838383430130115,-0.2640466414041284,-0.03172606617169707,0.032259174824045105,0.04219143872428123,0.005738341942829184,0.013092742457928797,-0.002382230309108349
1.31,0.36629175317087076,0.2358880241442574,-0.09383513042094097,-0.017566746772785587,0.0008876273086643006,-0.032426081475232675,0.011242266314763771,0.011494637415209397,0.00031799895298351664
1.32,-0.3426269058181755,0.2707744748330826,-0.02290796905052358,0.08258194743429398,-0.006013596966288298,-0.0461012162588591,0.019558240917430414,0.015491615388592006,0.0023704944935228813
1.33,0.24756326239469237,-0.31888553175887346,-0.11987500459075458,-0.035791295693737506,0.006338530057105657,0.03766655858891059,0.017588807963308195,0.01384758989978696,-0.0019609031059448813
1.34,0.0010487399436366332,0.009396118752948412,-0.09001309429584874,-0.06679134225752609,0.09238300014712245,0.01543376470278082,0.011219399309156053,0.003934528682213001,0.00047717352077606724
1.35,0.12456998646949975,-0.2135240858765189,-0.0284758970042587,0.023322798648470627,-0.004859477191171821,0.0009629483675562774,0.013897170360124056,0.009055338730305174,0.001995559524019851
1.36,0.024059126342379774,0.10288776681174981,0.14232297561777796,-0.00741415689637015,0.05088979845179802,-0.00039642937266852024,0.006356978423219362,0.007239654594702216,0.0004405907905445025
1.37,-0.22492841836757385,-0.30682283414712447,0.2555353643797018,0.03835251092463549,-0.02169237616762861,0.00978202641561579,0.0173204467533441,0.015762367419635437,-0.0010479659237005133
1.3800000000000001,0.06646280239591833,-0.14969730731131073,0.3102303951045046,-0.04019601721197106,0.06082641162747685,-0.04168736203595579,0.002190167020274192,0.0070978897460729495,2.077281054422772e-05
1.3900000000000001,0.023134926858571735,0.2358594368127653,0.01350369628202179,-0.01624897221306631,-0.015748020622737245,-0.017697569383688418,0.014564140805430892,0.006239075143450679,0.001914497424455753
1.4000000000000001,0.4121495849763974,0.3510681684886409,-0.0497928296958147,0.036124788472146854,-0.015832888236832186,0.06969622652705364,0.01247794855099893,0.015133410372358158,0.0005251557197948828
1.41,0.1943141901908711,0.12907518991702951,0.27372631150646975,-0.04092375430650841,0.008468873497135347,-0.03878929946563,0.006220703066227795,0.011298355079658817,-6.741165120685566e-06
1.42,-0.1929846921160209,0.13721029199968787,0.21168489736991758,0.021048639126573336,-0.0007974863488385017,-0.007753102234923923,0.008956066216310399,0.02055891175315816,0.0023122862524232526
1.43,-0.35174789728462286,-0.23665170253315504,-0.40784643555202016,0.0594237483251762,-0.03271709355275517,0.029325757880900007,0.00432873648421972,0.005688792385967645,0.0010298357399008452
1.44,-0.053881366888911555,0.14350845115919247,0.30047141041920566,-0.03844799563373962,0.005634260008018688,-0.059778766411172274,0.004541799760988896,0.007405820352669901,-0.0024058048578998945
1.45,0.014818956083955039,0.3257231091142584,-0.2760202916429783,-0.03312585731533702,-0.004107152278643253,0.0907324583661539,0.0020447299968804344,0.015609838687139055,0.0012628253239639897
1.46,-0.34067648787103094,-0.011109539779323756,0.07681308978786146,0.005040193522988706,0.08273341579333532,0.011016164584545901,0.013837569511003567,0.003604498143694901,0.0018991175095645317
1.47,-0.006538949618818623,-0.41348842000797537,-0.01782400790255768,-0.019354212223746958,0.07696782613003468,0.021850881103670946,0.0160267248471333,0.016598461789629537,-0.002474632774174975
1.48,-0.26089390010097063,0.1339345097660077,0.07331964921936966,-0.032136079694135684,0.02352857297001487,-0.014629737495380511,-0.000809039319067173,0.00396272308907708,-0.004537478991733245
1.49,-0.18797595726547106,-0.10277338346733872,-0.21184270437779032,-0.0994517098085648,0.04679865796328088,0.05474670278209645,0.019191527580757484,0.013051117816055058,-0.002083865337556702
1.5,-0.012535819454634375,0.19102846410024765,-0.19714520926710877,0.09189710149961378,0.021107184609763133,-0.012436171204126628,0.009939958816815864,0.000784744867673659,-0.00020499937536722947
1.51,0.10080930310356889,-0.10605152367448817,-0.15857456645246884,0.04174947136892929,0.04249101826594532,0.0819140591568211,0.01144926602438412,0.010225649199941511,0.0020195766900958697
1.52,-0.021406071990911567,-0.20704846448387482,-0.11072986106943641,-0.0022313811533221073,-0.008278948628379723,-0.03577722098792637,0.0026379358220747218,0.003152347553075918,-0.001781904068366258
1.53,-0.2395755785177697,0.3929450265832779,0.007052710394345723,0.026873104336260084,-0.07741308341154177,0.03880436864312823,0.016604128750824287,0.019631376185057503,0.0011102405333089354
